formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Cd3 Cu3 Gd3,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.6667,2.3333,0.7,0.2933,0.45,0.1841,4.0,1.6997,9.0
Gd1 N1,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.84,0.92,1.15,0.575,6.0,3.0,6.0
B20 Gd8,2,0.0,0.0,0.0,0.0,0.0,0.2857,0.7143,0.0,0.2857,0.0,3.0,0.84,0.3795,0.95,0.4292,6.0,2.7105,11.0
Gd2 H6 O6,3,0.0,0.0,0.0,0.4286,0.0,0.1429,0.0,0.0,0.1429,0.0,-0.8571,2.24,0.8067,1.55,0.5077,7.0,2.3212,10.0
Cl6 Gd2 H24 O12,4,0.0,0.0,0.0,0.2727,0.1364,0.0455,0.0,0.0,0.0455,0.0,-1.0909,2.24,0.6411,1.55,0.3839,7.0,1.5164,7.0
Gd2 Li2 Se4,3,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.57,0.7341,0.65,0.2678,6.0,2.1794,6.0
Gd1 Os2 Si2,3,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.4,0.6,1.0,0.3655,0.7,0.2561,5.0,1.9391,17.0
Gd2 Ge2,2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,-0.5,0.81,0.405,0.55,0.275,4.0,2.0,8.0
Fe4 Gd2,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.6667,2.3333,0.63,0.297,0.4,0.1886,4.0,1.8856,16.0
Cl6 Gd2,2,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.25,0.0,0.0,1.96,0.8487,0.8,0.3464,5.0,2.1651,8.0
Gd1 Ge2 Pd2,3,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.4,-0.2,1.0,0.3718,0.55,0.2015,4.0,1.4697,16.0
C12 Gd6 Mn4,3,0.0,0.0,0.0,0.0,0.0,0.2727,0.0,0.0,0.2727,0.1818,-1.0,1.35,0.6135,1.1,0.4863,6.0,2.5584,7.0
B3 C2 Gd2,3,0.0,0.0,0.0,0.0,0.0,0.2857,0.4286,0.0,0.2857,0.0,1.0,1.35,0.5167,1.1,0.4605,6.0,2.7105,9.0
Gd3 Mg3 Pt3,3,0.0,0.0,0.3333,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,2.3333,1.08,0.4853,0.45,0.1871,5.0,2.0548,9.0
Gd1 Pt1 Sb1,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.0,0.3333,0.3333,0.6667,1.08,0.4645,0.45,0.1929,3.0,1.2472,8.0
