formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Ca2 Fe2 O4,3,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.44,1.0542,1.2,0.5196,2.0,1.0,9.0
Au2 Ca1 Ge2,3,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,1.54,0.5624,0.55,0.2049,2.0,0.9798,16.0
Al8 Ca1 Cu4,3,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.3077,2.6154,0.9,0.2296,0.55,0.1449,1.0,0.4865,14.0
Ca8 Si4,2,0.0,0.0,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.9,0.4243,0.7,0.33,1.0,0.4714,8.0
Ca2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
Ca5 P8,2,0.0,0.0,0.3846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0769,1.19,0.5789,0.8,0.3892,1.0,0.4865,6.5999999999999996
Ca4 Mg4 Sn4,3,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.4,0.35,0.1546,2.0,0.8165,9.0
Ca3 O1 Sn1,3,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2.44,0.9553,1.2,0.4652,3.0,0.9798,6.0
Al8 Ca12 O48 Si12,4,0.0,0.0,0.15,0.6,0.0,0.0,0.15,0.0,0.0,0.0,-1.2,2.44,0.9876,1.2,0.4397,2.0,0.7399,7.0
B2 Ca1 Rh3,3,0.0,0.0,0.1667,0.0,0.0,0.0,0.3333,0.0,0.0,0.5,2.8333,1.28,0.4541,0.95,0.3297,3.0,1.3437,10.0
Ca28 Si38,2,0.0,0.0,0.4242,0.0,0.0,0.0,0.5758,0.0,0.0,0.0,-1.4545,0.9,0.4448,0.7,0.346,1.0,0.4942,8.0714285714285712
Ca6 O18 Si6,3,0.0,0.0,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,-1.6,2.44,1.0156,1.2,0.4716,2.0,0.8,5.333333333333333
Ca6 Ir2 Na2 O12,4,0.0,0.0909,0.2727,0.5455,0.0,0.0,0.0,0.0,0.0,0.0909,-0.1818,2.51,1.1504,1.2,0.5659,4.0,1.2792,7.0
Ag8 Ca19 N7,3,0.0,0.0,0.5588,0.0,0.0,0.0,0.0,0.0,0.0,0.2353,0.7353,2.04,0.8076,1.15,0.4485,3.0,1.0137,6.0526315789473681
Ca2 H12 O14 P4,4,0.0,0.0,0.0625,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,2.44,0.7385,1.55,0.3948,3.0,0.857,6.0
Ca1 Si2 Zn2,3,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.4,-0.4,0.9,0.3295,0.7,0.2557,1.0,0.4899,15.0
Ca8 Fe8 O20,3,0.0,0.0,0.2222,0.5556,0.0,0.0,0.0,0.0,0.0,0.2222,-0.2222,2.44,1.0436,1.2,0.5145,2.0,0.9938,6.0
Be8 Ca4 O32 P8,4,0.0,0.0,0.2308,0.6154,0.0,0.0,0.0,0.0,0.0,0.0,-1.2308,2.44,0.8891,1.2,0.3417,2.0,0.6057,7.0
