formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Li2 O16 Pr2 W4,4,0.0,0.0833,0.0,0.6667,0.0,0.0833,0.0,0.0,0.0833,0.1667,-0.3333,2.46,0.8999,1.25,0.4406,6.0,2.075,5.0
Al2 O8 W2,3,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.1667,-0.1667,1.83,0.7193,0.75,0.3312,4.0,1.4625,6.0
Li1 Ni1 O8 W2,4,0.0,0.0833,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.25,-0.4167,2.46,0.7944,0.85,0.3662,4.0,1.5184,5.0
Mn2 Sn1 W1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.81,0.3362,0.1,0.0354,2.0,0.8292,10.0
O24 W8,2,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,-0.5,1.08,0.4677,0.75,0.3248,4.0,1.7321,5.0
Mn2 Na2 Nd2 O12 W2,5,0.0,0.1,0.0,0.6,0.0,0.1,0.0,0.0,0.1,0.2,-0.2,2.51,1.0137,1.25,0.5104,6.0,2.0025,5.0
Al8 O48 W12,3,0.0,0.0,0.0,0.7059,0.0,0.0,0.0,0.0,0.0,0.1765,-0.3529,1.83,0.6596,0.75,0.3246,4.0,1.5043,4.0
Fe8 O24 W4,3,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.3333,-0.4444,1.61,0.6909,0.8,0.3695,4.0,1.3699,6.0
Co1 O8 W2,3,0.0,0.0,0.0,0.7273,0.0,0.0,0.0,0.0,0.0,0.2727,-0.5455,1.56,0.5647,0.75,0.334,4.0,1.5641,5.0
Cr4 O16 W4,3,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.3333,-0.1667,1.78,0.7037,0.8,0.3656,4.0,1.5275,6.0
P4 W2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,-0.6667,0.17,0.0801,0.35,0.165,3.0,1.4142,8.0
Na10 Nd2 O32 W8,4,0.0,0.1923,0.0,0.6154,0.0,0.0385,0.0,0.0,0.0385,0.1538,-0.3077,2.51,1.0251,1.25,0.5178,6.0,1.7205,4.0
Ca1 O6 Sr2 W1,4,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.1,-0.2,2.49,1.1088,1.4,0.6055,4.0,1.5362,6.0
Al10 W2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,3.1667,0.75,0.2795,0.1,0.0373,3.0,1.118,11.0
Ba2 Co1 O6 W1,4,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,2.55,1.0303,1.55,0.6176,4.0,1.8,6.0
Ba2 O8 W2,3,0.0,0.0,0.1667,0.6667,0.0,0.0,0.0,0.0,0.0,0.1667,-0.3333,2.55,0.9551,1.55,0.5893,4.0,1.8856,4.0
Fe7 W6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9231,0.53,0.2642,0.05,0.0249,2.0,0.997,10.333333333333334
Ba6 Lu2 O18 W3,4,0.0,0.0,0.2069,0.6207,0.0,0.069,0.0,0.0,0.069,0.1034,-0.2069,2.55,1.0809,1.55,0.6468,4.0,1.9409,5.333333333333333
K6 Na2 O16 W4,4,0.0,0.2857,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.1429,-0.2857,2.62,1.1343,1.6,0.6669,4.0,1.4375,4.0
Hg4 O8 W2,3,0.0,0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.4286,-0.2857,1.44,0.6626,0.9,0.4232,4.0,1.9795,5.0
Br6 Rb2 W1,3,0.0,0.2222,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.1111,0.0,2.14,0.8739,1.2,0.4909,2.0,0.6849,6.0
Ca4 Co2 O12 W2,4,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,2.44,0.9926,1.2,0.4984,4.0,1.3416,6.0
