formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Ba4 N16 Si10,3,0.0,0.0,0.1333,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,-2.6667,2.15,0.7779,1.5,0.495,4.0,1.3098,8.0
Ba4 Cr4 O40 Si16,4,0.0,0.0,0.0625,0.625,0.0,0.0,0.25,0.0,0.0,0.0625,-1.9375,2.55,0.8761,1.55,0.4228,4.0,1.0533,8.0
Ba2 Bi1 O6 Ta1,4,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.55,1.0783,1.55,0.6385,4.0,1.9596,8.0
Ba2 O4 Zr1,3,0.0,0.0,0.2857,0.5714,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,2.55,1.1971,1.55,0.6933,4.0,1.8406,6.0
Ba4 Ge8 P8,3,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,-2.4,1.3,0.4906,1.15,0.425,3.0,1.0954,9.5
Ba4 I8,2,0.0,0.0,0.3333,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.8344,0.75,0.3536,1.0,0.4714,8.0
Ba1 O3 Ti1,3,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.55,1.1092,1.55,0.6226,4.0,1.6,12.0
Ba4 Cd4 O8,3,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.55,1.1116,1.55,0.66,4.0,1.7854,7.0
Ba8 Li4 Si12,3,0.0,0.1667,0.3333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1.1667,1.01,0.4909,1.05,0.4703,4.0,1.5723,12.5
Ba4 O16 Si4 V2,4,0.0,0.0,0.1538,0.6154,0.0,0.0,0.1538,0.0,0.0,0.0769,-1.1538,2.55,1.0133,1.55,0.5587,4.0,1.4391,7.0
Ba2 Bi4 Cd2,3,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.5,1.13,0.4618,0.6,0.2462,1.0,0.433,9.0
Ba4 Ir2 O12 Y2,4,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,2.55,1.102,1.55,0.6525,4.0,1.8574,12.0
Ba3 Co3 O6,3,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.55,1.0855,1.55,0.6408,4.0,1.6583,6.0
Ba4 Ca4 Sn4,3,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.4806,0.7,0.2858,2.0,0.8165,9.0
Ba2 O18 Si8,3,0.0,0.0,0.0714,0.6429,0.0,0.0,0.2857,0.0,0.0,0.0,-2.2857,2.55,0.8689,1.55,0.4228,4.0,1.0498,9.0
Ba2 In4 Rh2,3,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.75,1.39,0.501,0.8,0.3,1.0,0.433,9.0
Ba2 S6 V2,3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.69,0.6877,1.15,0.4461,3.0,1.1662,11.0
Ba6 Nd2 O18 Ru4,4,0.0,0.0,0.2,0.6,0.0,0.0667,0.0,0.0,0.0667,0.1333,-0.2,2.55,1.0824,1.55,0.6428,6.0,2.0591,9.3333333333333339
Ba2 Ce4 S8,3,0.0,0.0,0.1429,0.0,0.0,0.2857,0.0,0.0,0.2857,0.0,0.0,1.69,0.7638,1.15,0.4792,5.0,2.2315,7.0
Al8 Ba12 N16,3,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.9619,1.5,0.6549,4.0,1.7708,6.333333333333333
As2 Ba1 Mg2,3,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,-0.0,1.29,0.518,1.0,0.3652,3.0,1.0954,8.0
Ba1 Mg2 Si2,3,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,-0.4,1.01,0.3891,1.05,0.3842,3.0,1.2,16.0
Ba2 Eu1 O6 Sb1,4,0.0,0.0,0.2,0.6,0.0,0.1,0.1,0.0,0.1,0.0,-0.9,3.44,1.3004,1.55,0.6623,6.0,2.1932,12.0
Ba4 O16 Tb8,3,0.0,0.0,0.1429,0.5714,0.0,0.2857,0.0,0.0,0.2857,0.0,0.0,3.44,1.5796,1.55,0.647,6.0,2.7105,8.0
B8 Ba12 N16,3,0.0,0.0,0.3333,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,0.0,2.15,0.9389,1.5,0.6801,4.0,1.8856,6.0
