formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
I2 O14 Sb10,3,0.0,0.0,0.0,0.5385,0.0769,0.0,0.3846,0.0,0.0,0.0,-2.3077,1.39,0.6606,0.85,0.4198,3.0,1.4956,16.0
I20 In12 Sn4,3,0.0,0.0,0.0,0.0,0.5556,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.4182,0.15,0.0685,0.0,0.0,6.5999999999999996
I12 Ti4,2,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.25,1.12,0.485,0.0,0.0,1.0,0.433,7.0
I2 O2 Pr2,3,0.0,0.0,0.0,0.3333,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,2.31,0.9595,1.25,0.5169,6.0,2.4495,11.0
Ba2 H4 I4 O14,4,0.0,0.0,0.0833,0.5833,0.1667,0.0,0.0,0.0,0.0,0.0,-1.3333,2.55,0.7733,1.9,0.5344,5.0,1.5986,4.0
H16 I12 N4,3,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,-1.25,0.84,0.3009,1.15,0.5332,4.0,1.8666,5.0
I6 Ir2 Y6,3,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,0.5714,1.2857,1.44,0.6728,0.45,0.2048,1.0,0.3499,7.333333333333333
As2 F12 I10,3,0.0,0.0,0.0,0.0,0.9167,0.0,0.0833,0.0,0.0,0.0,-1.1667,1.8,0.7113,0.9,0.4342,3.0,1.441,5.2000000000000002
Ba2 F2 I2,3,0.0,0.0,0.3333,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,3.09,1.2659,1.65,0.6745,4.0,1.6997,12.0
Ag8 Cs4 I12,3,0.0,0.1667,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3333,-0.0,1.87,0.6726,1.2,0.4269,1.0,0.3727,5.333333333333333
Br4 Eu4 I4,3,0.0,0.0,0.0,0.0,0.6667,0.3333,0.0,0.0,0.3333,0.0,0.0,2.96,1.3303,0.7,0.2896,4.0,1.6997,10.0
I24 S12 Sn24,3,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,-2.4,0.7,0.3312,0.45,0.1715,2.0,0.8,7.166666666666667
Cl4 I4 Pb4,3,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.3412,0.8,0.3266,3.0,1.2472,10.0
Ba8 I12 O2,3,0.0,0.0,0.3636,0.0909,0.5455,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.9309,1.55,0.4719,4.0,1.0833,8.5
I4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Bi28 I24 Ir2 Si4,4,0.0,0.0,0.0,0.0,0.4138,0.0,0.069,0.0,0.0,0.0345,0.8621,0.76,0.3202,0.5,0.1418,3.0,0.8057,6.0
H4 I4 O12,3,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,-1.6,1.24,0.5157,1.15,0.38,4.0,1.3565,5.0
Ga2 I8 Pd1,3,0.0,0.0,0.0,0.0,0.7273,0.0,0.0,0.0,0.0,0.0909,0.0,0.85,0.3347,0.1,0.0386,1.0,0.3857,4.5
I6 O18 Sc2,3,0.0,0.0,0.0,0.6923,0.2308,0.0,0.0,0.0,0.0,0.0769,-1.3846,2.08,0.598,1.0,0.3952,3.0,1.2918,5.0
Al6 I2 Na8 O24 Si6,5,0.0,0.1739,0.0,0.5217,0.0435,0.0,0.1304,0.0,0.0,0.0,-1.0435,2.51,1.0199,1.2,0.4595,3.0,0.7118,6.0
I8 Te8,2,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,-1.5,0.56,0.28,0.0,0.0,0.0,0.0,5.5
I4 O16 U2,3,0.0909,0.0,0.0,0.7273,0.1818,0.0,0.0,0.0,0.0909,0.0,-1.0909,2.06,0.623,1.15,0.4172,7.0,2.1666,5.0
