formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
K2 O24 P8 Tb2,4,0.0,0.0556,0.0,0.6667,0.0,0.0556,0.0,0.0,0.0556,0.0,-1.7778,3.44,1.0042,1.6,0.4391,6.0,1.4142,7.0
Ir4 Si4 Tb4,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.0,0.3333,0.3333,0.6667,2.2,0.9741,0.65,0.2677,5.0,2.0548,11.0
Tb1 Tl3,2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,1.5,1.62,0.7015,0.15,0.065,2.0,0.866,12.0
Tb10 Tl6,2,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.625,0.0,2.25,1.62,0.7843,0.15,0.0726,2.0,0.9682,8.4000000000000004
O56 P20 Tb4,3,0.0,0.0,0.0,0.7,0.0,0.05,0.0,0.0,0.05,0.0,-2.0,3.44,0.8646,1.15,0.2852,6.0,1.3219,7.0
Cu2 K2 S8 Tb4,4,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.125,0.125,2.58,1.0985,1.2,0.4366,5.0,2.0616,6.0
Cd2 S8 Tb4,3,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.2857,0.1429,0.0,2.58,1.1261,0.75,0.3437,5.0,2.1853,7.0
H9 Tb4,2,0.0,0.0,0.0,0.0,0.0,0.3077,0.0,0.0,0.3077,0.0,0.2308,2.2,1.0154,1.5,0.6923,7.0,3.2308,8.5
Al4 O12 Tb4,3,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.2,0.0,0.0,3.44,1.3877,1.15,0.4684,6.0,2.3324,7.0
Ba4 O12 Tb4,3,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.2,0.0,-0.2,3.44,1.494,1.55,0.6733,6.0,2.5298,6.0
Bi2 Fe1 Tb6,3,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.6667,0.1111,2.8889,2.02,0.9238,0.35,0.1157,4.0,1.3699,8.5
B26 Co2 Tb8,3,0.0,0.0,0.0,0.0,0.0,0.2222,0.7222,0.0,0.2222,0.0556,2.9444,2.04,0.8441,0.9,0.3768,6.0,2.4771,14.0
F2 S2 Tb2,3,0.0,0.0,0.0,0.0,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,3.98,1.6485,1.25,0.5137,6.0,2.6247,8.0
Mn2 Si2 Tb1,3,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.4,-0.2,1.9,0.7075,0.65,0.2408,5.0,1.8547,13.0
Cs4 F20 Tb4,3,0.0,0.1429,0.0,0.0,0.7143,0.1429,0.0,0.0,0.1429,0.0,-0.1429,3.98,1.6332,2.1,0.7901,6.0,2.3212,7.0
Co5 Tb1,2,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.1667,0.8333,2.1667,1.88,0.7006,0.4,0.1491,4.0,1.4907,14.0
Fe2 Si2 Tb1,3,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.4,-0.2,1.9,0.7467,0.65,0.2408,5.0,1.8547,16.0
Al3 Pd3 Tb3,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,2.6667,2.2,0.9298,0.5,0.2095,5.0,2.0548,9.0
Pt1 Sb1 Tb1,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.0,0.3333,0.3333,0.6667,2.28,1.0249,0.4,0.17,3.0,1.2472,8.0
Rh4 Sb4 Tb4,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.0,0.3333,0.3333,1.0,2.28,1.0249,0.4,0.17,3.0,1.4142,10.0
Co2 Ge4 Tb3,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.4444,0.0,0.3333,0.2222,-0.3333,2.01,0.9284,0.5,0.2233,4.0,1.8856,10.0
Rh1 Tb1,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,3.0,2.28,1.14,0.4,0.2,3.0,1.5,10.0
Pt4 Sn4 Tb4,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,0.3333,2.28,1.0079,0.4,0.17,3.0,1.2472,9.0
Cu2 Ge2 Tb2,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.0,0.3333,0.3333,0.3333,2.01,0.9227,0.5,0.216,4.0,1.8856,11.0
