formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Ba2 Cd1,2,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,2.0,0.8,0.3771,0.6,0.2828,1.0,0.4714,9.0
Cd1 K4 P2,3,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,1.37,0.6152,1.2,0.531,2.0,0.6389,5.0
Cd1 S1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.89,0.445,0.55,0.275,2.0,1.0,6.0
Ca1 Cd2 Sb2,3,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.4,-0.0,1.05,0.3834,0.35,0.1281,1.0,0.4,6.0
Cd8 O48 S12 Tl8,4,0.0,0.0,0.0,0.6316,0.0,0.0,0.0,0.0,0.0,0.1053,-1.2632,1.82,0.7253,1.3,0.4562,4.0,1.4103,6.0
Cd4 Cr4 O16,3,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.3333,-0.5,1.78,0.8321,0.95,0.4147,3.0,1.2134,6.0
Cd2 Ni4 Pr4,3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.6,2.4,0.78,0.3554,0.5,0.2245,4.0,1.833,10.0
B4 Cd4 O10,3,0.0,0.0,0.0,0.5556,0.0,0.0,0.2222,0.0,0.0,0.2222,-0.0,1.75,0.7913,0.95,0.3786,3.0,1.2472,5.0
As4 Cd2 Sn2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,-2.0,0.49,0.2015,0.4,0.1785,1.0,0.5,5.0
Cd2 Ce4 Pd4,3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.6,2.4,1.08,0.4831,0.45,0.2035,3.0,1.4697,10.0
Cd4 I12 Tl4,3,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,1.04,0.4928,0.5,0.1939,1.0,0.4,5.0
Cd2 Cr2 O8,3,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.3333,-0.5,1.78,0.8321,0.95,0.4147,3.0,1.2134,6.0
Al4 Cd2 S8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.97,0.4675,0.55,0.1964,2.0,0.6999,5.0
Cd4 Ge4 O12,3,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.2,-1.6,1.75,0.7855,0.95,0.4032,3.0,1.2649,6.0
Ca1 Cd1,2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.69,0.345,0.25,0.125,1.0,0.5,10.0
Cd1 Ge1 P2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,-2.0,0.5,0.2042,0.55,0.2264,2.0,0.8292,10.0
As16 Cd32 I24,3,0.0,0.0,0.0,0.0,0.3333,0.0,0.2222,0.0,0.0,0.4444,-0.1111,0.97,0.4245,0.4,0.1542,1.0,0.4157,5.0
Cd1 Ce1,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,2.5,0.57,0.285,0.3,0.15,3.0,1.5,10.0
Cd2 Pr4 S8,3,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.2857,0.1429,0.0,1.45,0.6486,0.85,0.3825,5.0,2.1853,6.0
Cd2 S8 Sc4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,0.0,1.22,0.5587,0.6,0.2891,2.0,0.7284,4.0
As16 Cd24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,-0.0,0.49,0.24,0.4,0.196,1.0,0.4899,5.0
Cd4 Nb4 O14,3,0.0,0.0,0.0,0.6364,0.0,0.0,0.0,0.0,0.0,0.3636,0.0,1.84,0.8639,0.95,0.434,3.0,1.4431,6.0
Cd4 O14 P4,3,0.0,0.0,0.0,0.6364,0.0,0.0,0.0,0.0,0.0,0.1818,-1.4545,1.75,0.7371,0.95,0.3646,3.0,1.1355,5.5
Cd2 O8 Rh4,3,0.0,0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.4286,0.0,1.75,0.6956,0.95,0.4088,3.0,1.4846,5.0
Cd2 Pd4 Pr4,3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.6,2.4,1.07,0.4786,0.45,0.2035,3.0,1.4697,10.0
As2 Cd1 K4,3,0.0,0.5714,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.1429,0.0,1.36,0.6112,1.05,0.4701,1.0,0.3499,5.0
Cd8 O24 Te8,3,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.2,-1.2,1.75,0.7679,0.95,0.4313,3.0,1.4697,5.5
Al6 Cd4 O12 S1,4,0.0,0.0,0.0,0.5217,0.0,0.0,0.0,0.0,0.0,0.1739,0.0,1.83,0.876,0.95,0.3874,3.0,1.0896,4.0
Cd2 Cl8 Li4,3,0.0,0.2857,0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.1429,0.0,2.18,0.9863,0.55,0.2412,3.0,0.9258,6.0
Cd2 S2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.89,0.445,0.55,0.275,2.0,1.0,4.0
Ba8 Cd6 S20 Sm4,4,0.0,0.0,0.2105,0.0,0.0,0.1053,0.0,0.0,0.1053,0.1579,0.0,1.69,0.7211,1.15,0.4766,5.0,1.728,5.0
Cd2 Cs2 Te6 Tm2,4,0.0,0.1667,0.0,0.5,0.0,0.1667,0.5,0.0,0.1667,0.1667,-0.0,1.31,0.501,1.2,0.4288,3.0,1.1055,6.0
Cd4 Eu2,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.6667,2.0,1.69,0.7967,0.3,0.1414,3.0,1.4142,7.0
Cd3 Te3,2,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.41,0.205,0.15,0.075,0.0,0.0,5.0
Cd2 O8 W2,3,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.3333,-0.3333,1.75,0.6945,0.95,0.4048,4.0,1.675,6.0
