formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
K2 Pr2 Se8 Si2,4,0.0,0.1429,0.0,0.5714,0.0,0.1429,0.1429,0.0,0.1429,0.0,-1.1429,1.73,0.6937,1.1,0.4109,5.0,1.4983,7.0
Ag2 Pr2 Sn2,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,0.0,0.83,0.3844,0.4,0.165,3.0,1.4142,10.0
Nb20 O56 Pr4,3,0.0,0.0,0.0,0.7,0.0,0.05,0.0,0.0,0.05,0.25,0.0,2.31,0.8843,1.25,0.4279,6.0,1.7168,8.0
Pr2 Ru4,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.6667,3.0,1.07,0.5044,0.55,0.2593,3.0,1.4142,16.0
Cd2 Cs2 Pr2 Te6,4,0.0,0.1667,0.0,0.5,0.0,0.1667,0.5,0.0,0.1667,0.1667,-0.0,1.31,0.5195,1.2,0.433,3.0,1.1055,7.0
Cl6 O24 Pr2,3,0.0,0.0,0.0,0.75,0.1875,0.0625,0.0,0.0,0.0625,0.0,-1.5,2.31,0.5563,1.25,0.3228,6.0,1.4564,9.0
Fe26 Pr12 Si2,3,0.0,0.0,0.0,0.0,0.0,0.3,0.05,0.0,0.3,0.65,2.0,0.77,0.3234,0.75,0.2255,5.0,1.8782,10.0
Al2 O6 Pr2,3,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.2,0.0,0.0,2.31,1.0254,1.25,0.5026,6.0,2.3324,8.0
C2 Ni1 Pr1,3,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,-0.75,1.42,0.5842,1.15,0.4835,6.0,2.4495,10.0
Ge4 Ni4 Pr3,3,0.0,0.0,0.0,0.0,0.0,0.2727,0.3636,0.0,0.2727,0.3636,0.0909,0.88,0.3721,0.6,0.2486,4.0,1.7814,13.0
Mo8 O32 Pr4 Tl4,4,0.0,0.0,0.0,0.6667,0.0,0.0833,0.0,0.0,0.0833,0.1667,-0.3333,2.31,0.8264,1.3,0.5158,6.0,2.0138,7.0
