formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Au2 O4 Rb2,3,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.62,1.0697,1.75,0.7181,4.0,1.7854,6.0
Ge32 Rb32,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1.5,1.19,0.595,1.1,0.55,1.0,0.5,9.25
O4 Rb2 U1,3,0.1429,0.2857,0.0,0.5714,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,2.62,1.2165,1.75,0.7891,7.0,2.4744,6.0
Rb1 S2 Sm1,3,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.76,0.8021,1.35,0.5777,5.0,2.0463,8.0
Cd2 Cl12 Rb8,3,0.0,0.3636,0.0,0.0,0.5455,0.0,0.0,0.0,0.0,0.0909,0.0,2.34,1.1037,1.35,0.6306,2.0,0.9959,7.75
Ag2 Rb4 S8 V2,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.76,0.7283,1.35,0.5548,2.0,0.927,8.0
Fe8 Rb36 Se28,3,0.0,0.5,0.0,0.3889,0.0,0.0,0.0,0.0,0.0,0.1111,-0.0556,1.73,0.813,1.2,0.5769,1.0,0.5,7.8888888888888893
I1 Rb1,2,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.92,0.95,0.475,0.0,0.0,10.0
Cu6 Rb2 S4,3,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.76,0.5885,1.35,0.4528,2.0,0.6872,11.0
Ge34 Na4 Rb2,3,0.0,0.15,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,-3.25,1.19,0.3992,1.1,0.2804,2.0,0.3841,25.0
Rb2 Te4 Y2,3,0.0,0.25,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.25,0.0,1.28,0.5582,0.95,0.3895,0.0,0.0,8.0
Ho1 O2 Rb1,3,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2.62,1.2162,1.75,0.7554,6.0,2.4875,9.0
Ag6 Rb2 Se4,3,0.0,0.1667,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.73,0.5771,1.2,0.4008,1.0,0.4714,10.0
C4 H4 O8 Rb4,4,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,2.62,0.9676,2.1,0.7409,4.0,1.3565,9.0
As4 O8 Rb4,3,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,-1.5,2.62,1.0826,1.75,0.7146,3.0,1.299,7.0
Au6 O4 Rb10,3,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,1.0,2.62,1.0857,1.75,0.7,4.0,1.4177,6.5999999999999996
Br10 Pb4 Rb2,3,0.0,0.125,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.7007,1.2,0.4336,2.0,0.857,9.0
Cu1 N6 O12 Pb1 Rb2,5,0.0,0.0909,0.0,0.5455,0.0,0.0,0.0,0.0,0.0,0.0455,-1.6364,2.62,0.7828,1.75,0.5494,4.0,1.1957,12.0
O12 P4 Rb4,3,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,2.62,1.0423,1.75,0.6779,3.0,1.1662,7.0
Cl18 Nb6 Rb4,3,0.0,0.1429,0.0,0.0,0.6429,0.0,0.0,0.0,0.0,0.2143,0.5714,2.34,0.9256,1.35,0.4691,2.0,0.9583,7.0
